occupationClaude,count
New Boy,1
New One Grocers Messenger,1
New P Boy,1
New Svendor,1
New Worker,1
New York Builder,1
New agent,1
New's Agent,1
New's Boy,1
New's Vender,1
Newcal Doctor,1
Newlewoman,1
Newmatic Repairer,1
Newpaper Seller,1
News Adgent,1
News Agency Assistant,1
News Agent Confectioner and Tobbast,1
News Agent Especially and Shop Keeper,1
News Agent Shop Keeper,1
News Agent Stationer,1
News Agent Stationer and c,1
News Agent Tobacconist,1
News Agent and Bookseller,1
News Agent and Dealer,1
News Agent and Grocer,1
News Agent and Picture Framer,1
News Agent and Stationery,1
News Agent's Messenger,1
News Agents Boy,1
News Agents Clerk,1
News Agents Shops,1
News Boys,1
News Budor,1
News Dealer,1
News Gender,1
News Office Clerk,1
News P Boy,1
News Pape Editor,1
News Paper Carrier,1
News Paper Correspondent Unemployed,1
News Paper Folder,1
News Paper Machine Assit,1
News Paper Machinist,1
News Paper Machnisst,1
News Paper Office Fireman,1
News Paper Office Printer,1
News Paper Packer,1
News Paper Printer,1
News Paper Propr,1
News Paper Retailer,1
News Paper Vendor and Agricultural Labourer,1
News Printer,1
News Reporter,1
News Room Porter,1
News Shop Messenger,1
News Tender,1
News Vendore,1
News Vendors and Porter,1
News Writer Pressman,1
Newsagant,1
Newsagency,1
Newsagent Home,1
Newsagent and Fruiterer,1
Newsagent and Stationer Advisor Agent,1
Newsagents Assistant,1
Newsbry,1
Newse Agent,1
Newspaper Agent,1
"Newspaper Business Manager Secretary Loan, Fund Society",1
Newspaper Clerk Unemployed,1
Newspaper Clerke,1
Newspaper Convasser,1
Newspaper Correspondent M. J. I.,1
Newspaper Correspondent Reporter,1
Newspaper Despatch Clerk,1
Newspaper Despatch Clerk and Publisher,1
Newspaper Editor and Auctioneer,1
Newspaper Editor and Proprietor and Master Printer,1
Newspaper Machine Printer,1
Newspaper Machinest,1
Newspaper Machinist's Assistant,1
Newspaper Machnist,1
Newspaper Manager and Reporter Herald,1
Newspaper Office Manager,1
Newspaper Owner,1
Newspaper Paker,1
Newspaper Proof Reader Press,1
Newspaper Propr.,1
Newspaper Proprieter,1
Newspaper Proprietor Journalist,1
Newspaper Proprietor and Bookseller,1
"Newspaper Proprietor, Master Printer, and Stationer and Seedman",1
Newspaper Proprietoress,1
Newspaper Proprietors,1
Newspaper Publisher,1
Newspaper Publisher and Printer,1
Newspaper Reposter,1
Newspaper Runner,1
Newspaper Seller Unemployed,1
Newspaper Sorter,1
Newspaper Traveller,1
Newspaper Vendors,1
Newspar Clk out of Employment,1
Newsweader,1
Ngan Turner and builder,1
NiL,1
Nice Man at Works,1
Nichol Plater Wheeler,1
Nicholas Davis Serving his Time,1
Nickel Silver Polisher,1
Niddle Maker,1
Niece Not at School,1
Niece Principal,1
Niece and Scholar,1
Niece of Farmers,1
Niece of Physician No Occupation,1
Niece to R Farmer,1
Niece to the Farmer,1
Niel Folder,1
Nife,1
Nigher Watchman in Bleach and Dye Works,1
Night ?,1
Night Attendent,1
Night Boats in Hotel,1
Night Boots,1
Night Constopal,1
Night Foreman Railway,1
Night Foreman in Paper Mill,1
Night Head Attendant,1
Night Infernary Nurse,1
Night Man in Hotel,1
Night Match Man,1
Night Mill Man,1
Night Nurse Domestic Servant,1
Night Nurse Workhouse,1
Night Nurse at Infirmary,1
Night Nuse of Workhorse,1
Night Park Ranger St Stephen Green,1
Night Porter Hotel,1
Night Porter Pen?,1
Night Porter in Hotel,1
Night Porter in Newspaper Office,1
Night Ports,1
Night Signalman,1
Night Telegraph Messenger,1
Night Wachman Boyne Wearing,1
Night Wachman Quay,1
Night Walch Man,1
Night Ward P Maid,1
Night Wardsman in Infirmery,1
Night Wardsman on Hospital,1
Night Watch House Keeper,1
Night Watch Man Domestic,1
Night Watch Man Drogheda Corperation,1
Night Watch Man Drogheda Corporation,1
Night Watch Man Paper Factory,1
Night Watch Man at Bleach Works,1
Night Watch Man at Mill,1
Night Watch Man at Spinning Factory,1
Night Watch Man at Workhouse,1
Night Watch at Brewery,1
Night Watch at Factory,1
Night Watch in Bleach Works,1
Night Watch in Town,1
Night Watchman Corporation,1
Night Watchman Domestic Labour,1
Night Watchman Domestic Servant,1
Night Watchman Factory,1
Night Watchman G.N.R,1
Night Watchman House Property,1
Night Watchman Laberour,1
Night Watchman Mill Worker,1
Night Watchman Persional 27 Innisk Fusil,1
Night Watchman Railway,1
Night Watchman Steamboats,1
Night Watchman and Agrl Labourer,1
Night Watchman at Cork and Bandon Ry Station,1
Night Watchman at Forsty Coats,1
Night Watchman at Military Prison Arbour Glid,1
Night Watchman at Mill,1
Night Watchman at Railway Station,1
Night Watchman at Spinning Mill,1
Night Watchman in Bleach Work,1
Night Watchman in Brewery,1
Night Watchman in Corporation,1
Night Watchman in Factory,1
Night Watchman in Farm Yard,1
Night Watchman in Flour Mill,1
Night Watchman in Iron Foundery,1
Night Watchman in Linen Bleach Works,1
Night Watchman in Shopping Store,1
Night Watchman in Thread Factory,1
Night Watchman in Timber Yard,1
Night Watchman on Quay,1
Night Watchman on R.Y,1
Night Watchman on Railway,1
Night Watchman on Vessel,1
Night Watchman to Harbour Commissioner,1
Night Watchman to Wat Corporation,1
Night Workman Shipping Yard,1
Night inspector D.U.7.C,1
Nightgate Man,1
Nightlight Maker,1
Nightman,1
Nightman in Mill,1
Nightman in Railway,1
Nightmatchman,1
Nightwatch Man,1
Nightwatchman and Pensioner R B Irish Fus Co Inft,1
Nil Corporation,1
Nil Employed,1
Nil Formerly Locksmith,1
Nil Hemstitcher,1
Nil Maker,1
Nil None,1
Nil Pauper,1
Nil School Boy,1
Nil Wife,1
Nil Wife of Above,1
"Nil, Annuitant",1
Nil. Till Lately at School,1
Nil: Constaby Pensioner R.I.C,1
Nilch. Dealer,1
Nill Living on the Income of her Property,1
Niper,1
Niper in Corporation,1
Nipper Boy,1
Nipper G U R,1
Nipper Harbour,1
Nipper Queens Island,1
Nipper on M GW Roy,1
Nipper on Works,1
Nipper on the Railway,1
Nistron Prison,1
Nither and Hemstitcher,1
Nitro Glycerin ?,1
Nitro Glyurine Maker,1
Nitter Yarn,1
Nitter at Factery,1
Nitter in Factory,1
Nitter in a Factory,1
Nitting,1
Nl,1
Nl Bank. Porterer,1
Nl S Teacher Daughter,1
Nl Sch Teacher,1
Nl Teacher and Farmer,1
Nl. School Teacher English,1
Nl. Teacher on Visit,1
No Annunity,1
No Apprentice,1
No Ask Woman,1
No Attending School,1
No B,1
No Bisness,1
No Biss.,1
No Bisuness,1
No Bottleing Store,1
No Bu,1
No Buesness,1
No Buiseness House Keeper,1
No Buisines,1
No Buisness Wife of a Soldier,1
No Buisnness,1
No Bursness Yet,1
No Busines's,1
No Business An Army Pensioner,1
No Business Annuitant,1
No Business Daughter,1
No Business House Wife,1
No Business Husband in the Army,1
No Business Income From House Property,1
No Business Income From Money Insectar,1
No Business Interes of Money,1
No Business Landlady,1
No Business Merchant,1
No Business Printer,1
No Business Private Means,1
No Business Scholar,1
No Business Unemployed,1
No Business at Present,1
No Business has Income Living Private Lady,1
No Business not at school,1
No Business or Occuped,1
No Businss,1
No Busniess,1
No Bussness,1
No Calling Income Chiefly Dividends,1
No Calling Income Derived from Intrest of Money,1
No Calling Income From Interest on Money,1
No Calling Income Misfly Dividends,1
No Calling Means Mistress of Shares,1
No Calling No Income,1
No Calling Unemployed,1
No Calling or Profession,1
No Calling or Trade,1
No Certain Occupation,1
No Charge Clerk,1
No Cholar,1
No Colling,1
No Distillery Labourer,1
No Drawyer,1
No E,1
No Emploiment,1
No Emploment Labourer,1
No Employed M,1
No Employee,1
No Employment Annuitant,1
No Employment From School,1
No Employment General Labourer,1
No Employment General Practitioner in Pastier L. R. C J. O P. Ed,1
No Employment Gets Out Door Relief,1
No Employment Housekeeper,1
No Employment Income House Property,1
No Employment Income from Loans Interest,1
No Employment Interest of Money,1
No Employment Living on Private Means,1
No Employment Nurse,1
No Employment Resides with Friends,1
No Employment Save Domestic Work,1
No Employment Wife of John Slattery,1
No Employment at Present,1
No Employment on Annuity,1
"No Employment, Visitor",1
No Employmt,1
No Emplyment,1
No Empolyment,1
No Enployment in receipt of outdoor Relief,1
No Fession Interest of Money,1
No Fixed Employment,1
No Fixed Occupation Grocers Messenger,1
No Froffession,1
No General Veapetown,1
No Get at School,1
No Income Dependant in the Lord,1
No Instruction,1
No Instruction at Present,1
No Instructions,1
No Instrustion Yet,1
No Kind of Trade,1
No Landuress,1
No Means,1
No Miller,1
No None,1
No None Business,1
No Not Work,1
No Oc,1
No Ocapation,1
No Occ. Annuity from Sister,1
No Occapaton,1
No Occepation,1
No Occpaton,1
No Occpt,1
No Occup,1
No Occup: Inc From Lands and Divd,1
No Occup: Inc from Dividend,1
No Occupat,1
No Occupataion,1
No Occupater,1
No Occupatin,1
No Occupation 70th Reg 21th Houses,1
No Occupation ?ply Money Invested,1
No Occupation Aged,1
No Occupation Annuitant,1
No Occupation Anuity,1
No Occupation Army On Interest Money,1
No Occupation Army on Interest Money,1
No Occupation Assist at Homework,1
No Occupation Assistant in on Rent,1
No Occupation Assists at Home,1
No Occupation B A T C D,1
No Occupation Bank or Profession,1
No Occupation Being Sick,1
No Occupation Blind,1
No Occupation Boarder,1
No Occupation Brewing Money her from Children,1
No Occupation But As Mistress of House Income Chiefly from Investments in £ 2.15 Consolidated Stock,1
No Occupation But Living on Money Saved,1
No Occupation By Intrest of Investment,1
No Occupation Daughter,1
No Occupation Daughter to H of Family,1
No Occupation Deformed,1
No Occupation Derives Living from Interest Money,1
No Occupation Devidends and Intrest ?,1
No Occupation Disabled Lived on Out Door Relief,1
No Occupation Dividends Etc Etc,1
No Occupation Dividends and C,1
No Occupation Doctor's Son,1
No Occupation Ex Sergt R I C,1
No Occupation Farmers Daughter,1
No Occupation Formarly Domestic Servt,1
No Occupation Formerly a Charwoman,1
No Occupation From Dividends and Savings Bank Retired Grocer,1
No Occupation From Land,1
No Occupation Generaly Inmate of Work House,1
No Occupation Genl. Servant Domestic,1
No Occupation Get,1
No Occupation Getting Out Door Relief,1
No Occupation Head of House,1
No Occupation House ?,1
No Occupation House Keeper,1
No Occupation House Property,1
No Occupation Housekeeper,1
No Occupation In Receipt of Outdoor Relief,1
No Occupation Income Annuity,1
No Occupation Income Annuity and Interest of Money,1
No Occupation Income Derived From Annuities,1
No Occupation Income Derived House Rent and Investment,1
No Occupation Income Derived from Devidends,1
No Occupation Income Derived from Dividends,1
No Occupation Income Derived from Dividends and Houses,1
"No Occupation Income Derived from House, Interest of Money and c",1
No Occupation Income Derived from Houses,1
No Occupation Income Derived from Houses Interest and c,1
"No Occupation Income Derived from Houses, Dividends, etc",1
"No Occupation Income Derived from Son Employed in H M Prison, Mountjoy",1
No Occupation Income Derived from Stocks,1
No Occupation Income From Home Property,1
No Occupation Income From House,1
No Occupation Income Land from dividends,1
No Occupation Income Rents,1
No Occupation Income Rents and Interest and C,1
No Occupation Income from Annuity,1
No Occupation Income from Annuity and Interest,1
No Occupation Income from Dividends and Interest,1
No Occupation Income from House Property and other Investments,1
No Occupation Income from House Rent,1
No Occupation Income from Houses and Money,1
No Occupation Income from Investments,1
No Occupation Income from Land,1
No Occupation Income from Rents and Dividends and Interest,1
No Occupation Independent Means from Land and Houses,1
No Occupation Inmate of Charitable Institution,1
No Occupation Inmate of Fanning Institution,1
No Occupation Inreceipt of Out Door Relief,1
No Occupation Interest Dividends,1
No Occupation Invalid Now,1
No Occupation Irish Allowns From Father,1
No Occupation Is a Cripple,1
No Occupation Justices of the Peace,1
No Occupation Lab,1
No Occupation Labourer,1
No Occupation Lame,1
No Occupation Land Owner,1
No Occupation Law,1
No Occupation Leeser of House,1
No Occupation Levid with Mother,1
No Occupation Lives on Charity,1
No Occupation Lives on out Door Relief,1
No Occupation Living By Private Means,1
No Occupation Living away from her Husband,1
No Occupation Living by Money Recd from Relatives in America,1
No Occupation Living on Dividends,1
No Occupation Living on Out Door Relief,1
No Occupation Living on Prints Making,1
No Occupation Living with Father,1
No Occupation Living with her Father,1
No Occupation Messenger,1
No Occupation Minding House,1
No Occupation Mirgta Means Interest Bank Shares,1
No Occupation Orphan,1
No Occupation Pensioner,1
No Occupation Pensioner From R I C,1
No Occupation Pressently,1
No Occupation Private Gentleman Interest on Money,1
No Occupation Pupil,1
No Occupation R.I.C. Pensioner,1
No Occupation Receiving out Door Relief,1
No Occupation Reserving Out form Relief,1
No Occupation Resides and Kept by Friend,1
No Occupation Resides with Relative,1
No Occupation Retd Domestic Servant,1
No Occupation Retired Civil Servant N. S. N.,1
No Occupation Retired Coachman,1
No Occupation Returned American,1
No Occupation Sailors Wife,1
No Occupation Seamstress,1
No Occupation She Lives on Strength of her Means,1
No Occupation Small Anunity,1
No Occupation Soldiers Wife Husband at the Front,1
No Occupation Spinster,1
No Occupation Stock Holder,1
No Occupation Supported By Brother,1
No Occupation Supported Leg her Family Living Away,1
No Occupation Supported by Charity,1
No Occupation Supported by Head of Family,1
No Occupation Supported by Husband,1
No Occupation Travelling Through the Country,1
No Occupation Unable to do Anything from Age,1
No Occupation Veselor,1
No Occupation Visitor,1
No Occupation Wife of Head Constable,1
No Occupation Wife to No 8,1
No Occupation Yst,1
No Occupation an Invalid,1
No Occupation and Live,1
No Occupation at Home,1
No Occupation at Presents,1
No Occupation at Reasant,1
No Occupation at present,1
No Occupation but Supported by No 1,1
No Occupation except House Keeping,1
No Occupation in Assistant,1
No Occupation in Receipt of Alms,1
No Occupation in Receipt of Out door Relief,1
No Occupation in receipt of Out Door Relief,1
No Occupation interest of money,1
No Occupation of Present,1
No Occupation on Out Door Relief,1
No Occupation on Visit,1
No Occupation or Means,1
No Occupation or Profession,1
No Occupation private income,1
No Occupation unpaper at Home,1
"No Occupation, Annuitant",1
"No Occupation, Annuities",1
"No Occupation, Domestic",1
"No Occupation, Living on Private Income",1
"No Occupation, Living with Brother",1
"No Occupation, Pauper",1
"No Occupation, Supported by her Children in Amercia",1
No Occupatn,1
No Occupatoin,1
No Occupattion,1
No Occupiation,1
No Occuplation,1
No Occupotion,1
No Occuptation Intrest on Money,1
No Ocepation,1
No Ocipation,1
No Ocouptain,1
No Ocp,1
No Ocpation,1
No Ocpaton,1
No Ocpattoon,1
No Ocupatin,1
No Ocupation Incomederived From Interest on Money,1
"No Ocupation, Private",1
No Ocuppation,1
No Ocuupation,1
No Op Sales Woman,1
No Oppn,1
No Oucapation,1
No Ouccpation,1
No Ouction Patier,1
No Outdoor at Home,1
No Particular Employement,1
No Particular Occuption,1
No Particular Ocupation,1
No Particular Positon,1
No Particular Profession Assisting in Farm,1
No Particular Profession Housekeeping,1
No Particulor Imployed,1
No Particulr Employment,1
No Perpossion or Inde,1
No Perticular Employer,1
No Place,1
No Pofession,1
No Poffesion,1
No Poltic Occupation,1
No Practing Sculfuress,1
No Prefesn,1
No Pressfison,1
No Prfsion,1
No Proession,1
No Prof. or Business,1
No Profeshon,1
No Profesin,1
No Profess,1
No Professeor,1
No Professien,1
No Profession ?,1
No Profession Annuitant,1
No Profession B A read,1
No Profession Derives Income from House Property,1
No Profession Deriving Income from Land and Dividends,1
No Profession Dividends Interest,1
No Profession Dressmaker,1
No Profession Etc,1
No Profession Houses and ground rents,1
No Profession I.P. and Lt. Colonel Retired,1
No Profession Income,1
No Profession Income Cheafly From Divindands Annuity,1
No Profession Income Derived from Dividends,1
No Profession Income From House Property and Dividends,1
No Profession Income Interest and Invalid,1
No Profession Income from Dividend Interest,1
No Profession Income from Dividends on Shares and Annuity,1
No Profession Income from House,1
No Profession Income from Houses,1
No Profession Income from Houses Dividends and C,1
No Profession Income from Interest on Money,1
No Profession Income from Investments,1
No Profession Income from Rusts,1
No Profession Independant Means,1
No Profession Independent Means Derived from Property and Invested Money,1
No Profession Interest of Money,1
No Profession Invalid,1
No Profession J.P.,1
No Profession J.P. Cork County,1
No Profession Lady,1
No Profession Land Owner Divd Holder,1
No Profession Land Owner and c,1
No Profession Land and Divd Owner and C,1
No Profession Late Lieut in Army,1
No Profession Living Income Interest on Money and Annuities,1
No Profession Living an Investments,1
No Profession Living on House Property Dividends,1
No Profession Living on Interest of Money,1
No Profession Money from Land,1
No Profession Portulante,1
No Profession Private Jontten,1
No Profession Private Masons,1
No Profession Retired Farmer,1
No Profession Support From Divedends,1
No Profession Support from Annuity,1
No Profession Teacher or Calling Income Derived from Dividends and Interest on Money,1
No Profession Trade Dealing Live on Private Means,1
No Profession Trade on Employment,1
"No Profession Trade or Calling Income of Dividends, Interest",1
No Profession When at Home Assists at Household Duties,1
No Profession and House,1
No Profession except being a lodger,1
No Profession from Land,1
No Profession has an Annuity,1
No Profession on Calliey,1
No Profession on Calliey Wife of Abwonamed Minister,1
No Profession or Calling and Device Income from Money Divds and Stock Exchange Securities,1
No Profession or Employment,1
No Profession or Houses Dividends Occupation,1
No Profession or Occupation Getsan Annuity and Dividends from Inverstments,1
No Profession or Occupation Income Derued from Property,1
No Profession or Occupation Independent Means,1
No Profession or Occupt,1
No Profession or Occuptn,1
No Profession trace on calling,1
"No Profession, Income from Dividends",1
"No Profession, Trade or Calling",1
No Profession. Annual Allowance from Father,1
No Professional Calling,1
No Professional Liningurth Marents,1
No Professional Occupation Income Derived from Dividend,1
No Professions,1
No Professtion,1
No Profest or Occupation,1
No Proffesion J P C E,1
No Proffesion or Employment,1
No Proffessin,1
No Proffession Constantly Manuel,1
No Proffession Dividends,1
No Proffession Income Check Divideds,1
No Proffession Income Check or Dividends,1
No Proffession Trade or Calling,1
No Proffession Tramery from Law Following,1
No Proffession on Relief List,1
No Proffision,1
No Proffossion Living with Power Maker,1
No Profnal,1
No Profosion,1
No Profssor,1
No Propesion,1
No Provission,1
No Public Employment Private Ireland,1
No Public Officer,1
No Rai?,1
No Rank Prof or Occup,1
No Rank Profession or Occupation,1
No Rank and C,1
No Rank or Prfesion,1
No Rank or Professon,1
No Rank or Prv,1
No Rants or Profession,1
No Rd,1
No Receiving Out Door Relig,1
No Refesseon,1
No Rent or Profession,1
No Schoolars,1
No Schooling,1
No Scollar,1
No Scollor,1
No Shoemaker,1
No Shollar,1
No Shool,1
No Slater,1
No Soldiers Militia,1
No Special Calling,1
No Special employment at Present,1
No Specil Employed,1
No Spinne Occupation,1
No Spinner,1
No Sr,1
No Stated Employment,1
No Suad in Child,1
No Teacher,1
No Trade Boy at School Coast Guard,1
No Trade House Holder,1
No Trade Keeping House,1
No Trade Working Sometimes at Housework,1
No Trade and C,1
No Trade no Profession,1
No Trade of Calling,1
No Trade of calling,1
No Trade or Business,1
No Trade or Colliery,1
No Trade or Imployment,1
No Trade or Ocupation,1
No Trade or Other Employ's,1
No Trade or Proffession,1
No Trade or employment,1
"No Trade, Mign ? No Means Ag Living",1
No Tradeor Occupation,1
No Trader Occupation Income Derived from rents and Dividends,1
No Traide,1
No Treade,1
No Trode,1
No Wher Employed,1
No Where Yet,1
No Work Yet,1
No Worker,1
No Working Yet,1
No at Home,1
No employment Gettery Out Door Relief,1
No employment clerk,1
No instruction,1
No occ,1
No occupation Engaged on Fathers Home,1
No occupation Income Derived From House Property,1
No occupation firm income from dividends,1
No profession or occupation Dividends and annuities,1
No profession or occupation Dividends annuities,1
No profession or occupation aunnity from private resources,1
No trade or Profession,1
"No, Occupation Small Income from a Brother",1
No. Occupation,1
No. Profession,1
No. Scholar,1
No.Occupation,1
No?ed at Shool,1
Noeler,1
Noew,1
Nohting,1
Nol Maker,1
Nolly in Particular,1
Nolods,1
Nominated Clk in Census Office,1
Non ?,1
Non Com. Officer Army,1
Non Employment,1
Non Farmer,1
Non Man,1
Non Merchant,1
Non Mom,1
Non Occupation to a Returned American,1
Non Ocupation,1
Non Profession,1
Non Subscribing Presbyn Chegyman,1
Non Subscribing Presbyteian Minister,1
Non Subscribing Presbyterian Clergyman,1
Non Teacher,1
Non Textile Factory Labourer in the Making of Condensed Milk,1
Non Trade,1
Non Worker,1
Non Yet School,1
Non in Particular,1
None ?,1
None Allowance Received From Husband,1
None Annuit,1
None Annuitant,1
None Anuities,1
None Anuity,1
None Assistant,1
None At An Industrial School,1
None At Present,1
None Attending School,1
None Band Proffesion,1
None Bussiness,1
None Cottier,1
None Dean Vc Cir Profesor,1
None Dividen from Father,1
None Dividens,1
None Dress Des,1
None Durderd,1
None Farmer,1
None Farmer's Daughter,1
None Going to School,1
None H Keeper,1
None Hos House Property,1
None House Dividents,1
None House Holder,1
None House Owner,1
None House Wife,1
None House and Dividends Mineral Walter Co,1
None In Receipt of Outdoor Relief,1
None In Receipt of Poor Law Relief,1
None In Work House for years,1
None Income Derived from Dividends,1
None Income Derived from Land and Annuities,1
None Income Derived from Railway Shares and Jointure from Marriage Settlement,1
None Income From Houses and Dividends,1
None Income From Investments,1
None Income House,1
None Income for Land,1
None Income from Houses,1
None Income from Interest,1
None Income from Interest on Money,1
None Income from Land Dividends on Stock etc.,1
None Income from Private Sources,1
None Income on Property,1
None Interest of Money,1
None Jointure Dividend and C,1
None Lady,1
None Land Property,1
None Land and Dividends and C,1
None Landeds ?,1
None Lands Houses and C,1
None Late East India Coy Service,1
None Living Private,1
None Living on Charity,1
None Living on Out Door Relief,1
None M A Oxas,1
None Magistrate Co Cork and Butler Merchant,1
None Married Woman,1
None Mason,1
None Money Derived From Dividents,1
None Next Birthday,1
None No Buisness,1
None Not Attending School,1
None Now,1
None Now Occupation,1
None Panper,1
None Pension Dividend and c,1
None Pofession,1
None Policemans Son,1
None Private Income,1
None Private Lady,1
None Private Lodging Keeper,1
None Proffesion,1
None Proffion,1
None Profith,1
None Property,1
None R. I. C. Pensioner Son,1
None Rank,1
None Receives Poor Law Relief,1
None Receiving Poor Law Relief,1
None Receiving Relief From Union,1
None Reclives Support From Earnmes of Nephew,1
None Reserive Relief from Family Who are Ending Survey,1
None Retired Grocer,1
None Retired Tobacco and Spinner,1
None Sail Maker Anuities Retired,1
None School Boy,1
None Shop Keeper,1
None Sick,1
None Soldier's Wife,1
None Soldiers Wife,1
None Son,1
None Son of Land Steward,1
None Spinster,1
None Stationer,1
None Student,1
None Supported by Charity,1
None Supported by Son,1
None Through Old Age,1
None Until Lately in Army 1st R Dragoney,1
None Visitor,1
None Way Left M Belfast,1
None Widow,1
None Wife of Above,1
None Wife of a Soldier,1
None Yet,1
None in Work House for years,1
None occupation,1
"None, Annuitant",1
"None, Annuitants",1
"None, Consuls",1
"None, Dividends",1
"None, Interest of Money",1
"None, Policeman's Son",1
"None, R. I. C. Pensioner Son",1
"None, R.I.C. Pensioner Son",1
Nono,1
Nonsubscribing Presbyn Clergyman Clerk to Remon St Lynod,1
Nonthing,1
Nor Drees Employment,1
Nora Wife to Tom,1
Norrow Hemmer,1
North Dublin Union Ward Mistress,1
North Pensioner,1
Northern Bank Manager,1
Nortman G P O,1
Nose Keeper,1
Noshing,1
Noshthing,1
Not A Scholar,1
Not Able,1
Not Able to Attend Chool,1
Not Able to Attend School,1
Not Able to Work Much,1
Not Able to Work Owing to Age,1
Not Able to go to School,1
Not Amg,1
Not Any Occupation,1
Not At School Yet,1
Not Atendin School,1
Not Atending Clhool,1
Not Attedng School,1
Not Attended School,1
Not Attendent School,1
Not Attendg School,1
Not Attendig School,1
Not Attending Chool,1
Not Attending S,1
Not Attending School Mch,1
Not Attending School Yes,1
Not Attending Shool,1
Not Attending Sl,1
Not Attending at School Yes,1
Not Atteng Scool,1
Not Attinding School,1
Not Bus,1
Not Business,1
Not Commenced Yet,1
Not Commerced School,1
Not Commercial School,1
Not Dowing and School,1
Not Emploid,1
Not Employd,1
Not Employe,1
Not Employed Ailing From Rheumatic,1
Not Employed Away from Home,1
Not Employed Being Ill,1
Not Employed Butler,1
Not Employed Engine Fitters Works,1
Not Employed General Labourer,1
Not Employed Winding Master,1
Not Employed at Home,1
Not Employed at and Profession or Occupation,1
Not Employed from Home,1
Not Employed in any way,1
Not Employed; Living on Charity,1
Not Employed; Receiving Outdoor Releif,1
Not Employees General Labourer,1
Not Employer,1
Not Employment,1
Not Employment Tinflot Worker,1
Not Empoyed Dock,1
Not Engaged,1
Not Enployed,1
Not Fet to Work,1
Not Fit on Shchool,1
Not Fitt to Go to Scool,1
Not Following any Occupation,1
Not G to School,1
Not Get to School,1
Not Going Sc,1
Not Going Sch,1
Not Going To School,1
Not Going to Scoll,1
Not Going to Shool,1
Not Gone and School Yet,1
Not Gowing to School,1
Not Known Supposed Laborer,1
Not Long Married,1
Not Maker,1
Not Marne,1
Not Married Servant,1
Not Net Under Instruction,1
Not Occupation In Receipt by Out Door Relief,1
Not Occupied in Receipt of 3f Per Week Out Door Relief,1
Not Occuptation,1
Not Old Enough,1
Not Old Enough for School,1
Not Practising,1
Not Practising Clerk,1
Not Practising Doctor of Medicine R U J,1
Not Practising M B. T C D. L R C S I,1
Not Practising M. D. Queen's Universy,1
"Not Practising M.D., Queen's University Jul, Fellow, Roy. Coth. Surgeons, Ireland",1
Not Schl T Son,1
Not School Attend,1
Not School Teacher III,1
Not Schoolmaster,1
Not Scolar,1
Not Scollar,1
Not Seamstress,1
Not Servant Domestic,1
Not Slated,1
Not Spuping,1
Not Strong,1
Not Teacher Pensioned,1
Not Working Formely Ropespinner,1
Not Working Message Boy,1
Not Working at Hom,1
Not Yes,1
Not Yet At School,1
Not Yet Attending a School,1
Not Yet Employed,1
Not Yet Employed Since he Left School,1
Not Yet Going to School,1
Not Yet Instructed,1
Not Yet a Scholar,1
Not a Choler,1
Not a Scholar Farmer Son,1
Not abel to Work Disabled,1
Not any Houses Property,1
Not any Income,1
Not as Certaines,1
Not at Any Employment,1
Not at Chaol,1
Not at Schol,1
Not at Scholl yet,1
Not at School ?,1
Not at School Child,1
Not at School Jet,1
Not at School Not of Age,1
Not at School Yeat,1
Not at School Yst,1
Not at School Zet,1
Not at Schools,1
Not at Shoole,1
Not attending,1
Not attending School as Yet,1
Not business,1
Not fit to Work Labourer,1
Not from Home,1
Not ging to school,1
Not in Business Grocer,1
Not in Employemt,1
Not in Employment,1
Not of Any Proffession or Occupation Living on Annuity 24 Y,1
Not read nor write,1
Not read or wright,1
Not the Order Knight Commander of St Gregory the Great Wine and Spirit Merchant,1
Not to School to Young,1
Not to and Yet,1
Not working,1
Not yet gone to School,1
Not yet sent to School,1
Notany,1
Notary,1
Notary and Stationer,1
Note Numberer,1
Note Printer,1
Notemployed,1
Nothe,1
Nothing At Home,1
Nothing At Home Invalid,1
Nothing Domestic Servant,1
Nothing El,1
Nothing Interest of Money,1
Nothing Private Means,1
Nothing as Yet,1
Nothing at Home,1
Nothing at Preasant,1
Nothng,1
Nothng Employ,1
Nothur,1
Notial School Teacher,1
Notice,1
Notice Income from Ire ?,1
Noting Particular,1
Notrade,1
Notrade or Occupation,1
Nott,1
Noumougers Assistant,1
Nourse,1
Nouses,1
Noval pensioner American Money,1
Novalist and Director of public companies,1
Novel Pensioner,1
Novice Sis of Mercy,1
Novilest,1
Novy Pensinor,1
Now ?pation,1
Now Buisnes,1
Now Instructionors,1
Now Instructions,1
Now Labour,1
Now Penshioner off Wrought in Wareroom,1
Now Retired,1
Now Unemployed was Rope Manufactures,1
Ns Farmers Daughter,1
Nt S Teacher,1
Nt Teacher,1
Nt. Sl. Teacher,1
Nt. Teacher Unemployed,1
Ntl School Monitress,1
Ntl Teacher,1
Nu Domestic Servant,1
Nuck Retailer,1
Nudu Work,1
Nuisance at Night,1
Nul,1
Nulling Student,1
Number Taker in Guim ?,1
Nun Matron of Workhouse,1
Nun Order of St John of God,1
Nun Sisters of Mercy,1
Nun and House Maid,1
Nun and Postress,1
Nun. and Teacher,1
Nune Domestic Servant,1
Nunemaid,1
Nup ? Boy,1
Nur,1
Nurce D. Servant,1
Nurce Dom Servt,1
Nurce Genera Servant,1
Nurcery Maid,1
Nurcery Maid Domestic Servant,1
